"energy-check-pressure-inlet-rfile"
"Iteration" "energy-check-pressure-inlet"
23565 499999.9999999998
23566 500000.0000000007
23567 500000.0000000002
23568 500000.0000000005
23569 500000
23570 500000.0000000001
23571 500000
23572 499999.9999999998
23573 499999.9999999999
23574 500000.0000000001
23575 499999.9999999999
23576 499999.9999999998
23577 500000.0000000005
23578 499999.9999999997
23579 500000.0000000002
23580 500000.0000000004
23581 500000
23582 500000.0000000002
23583 499999.9999999998
23584 500000.0000000001
23585 500000
23586 499999.9999999999
23587 499999.9999999999
23588 500000.0000000004
23589 500000.0000000005
23590 500000.0000000002
23591 500000.0000000002
23592 499999.9999999997
23593 500000.0000000005
23594 499999.9999999997
23595 500000.0000000001
23596 499999.9999999998
23597 499999.9999999995
23598 500000.0000000001
23599 500000.0000000003
23600 499999.9999999998
23601 499999.9999999999
23602 500000.0000000003
23603 500000.0000000004
23604 499999.9999999993
23605 500000.0000000001
23606 499999.9999999998
23607 500000.0000000003
23608 500000.0000000005
23609 500000.0000000002
23610 500000.0000000003
23611 500000
23612 500000.0000000003
23613 500000.0000000001
23614 500000.0000000003
23615 499999.9999999999
23616 500000
23617 500000.0000000002
23618 499999.9999999998
23619 500000
23620 500000.0000000006
23621 500000
23622 500000.0000000001
23623 500000.0000000002
23624 499999.9999999997
23625 499999.9999999997
23626 499999.9999999999
23627 499999.9999999999
23628 500000.0000000006
23629 499999.9999999997
23630 500000.0000000002
23631 500000
23632 499999.9999999995
23633 499999.9999999998
23634 499999.9999999999
23635 499999.9999999999
23636 500000.0000000004
23637 499999.9999999999
23638 500000.0000000004
23639 499999.9999999997
23640 500000.0000000003
23641 500000.0000000004
23642 499999.9999999997
23643 500000.0000000003
23644 499999.9999999999
23645 499999.9999999999
23646 499999.9999999997
23647 500000.0000000001
23648 499999.9999999999
23649 500000.0000000002
23650 500000.0000000001
23651 500000.0000000003
23652 500000.0000000005
23653 500000.0000000005
23654 499999.9999999999
23655 500000.0000000002
23656 500000.0000000002
23657 500000.0000000002
23658 499999.9999999995
23659 499999.9999999999
23660 499999.9999999997
23661 500000.0000000001
23662 499999.9999999997
23663 500000.0000000001
23664 500000.0000000001
23665 499999.9999999999
23666 499999.9999999998
23667 499999.9999999998
23668 500000.0000000004
23669 499999.9999999995
23670 500000.0000000002
23671 500000.0000000001
23672 500000
23673 499999.9999999999
23674 500000.0000000001
23675 500000.0000000002
23676 499999.9999999997
23677 499999.9999999999
23678 500000.0000000002
23679 499999.9999999999
23680 499999.9999999997
23681 499999.9999999998
23682 499999.9999999998
23683 500000.0000000001
23684 499999.9999999999
23685 500000.0000000001
23686 500000.0000000001
23687 499999.9999999998
23688 500000.0000000001
23689 499999.9999999997
23690 500000.0000000001
23691 499999.9999999998
23692 499999.9999999997
23693 500000
23694 499999.9999999998
23695 499999.9999999997
23696 499999.9999999999
23697 499999.9999999998
23698 500000.0000000001
23699 499999.9999999998
23700 500000.0000000001
23701 500000.0000000003
23702 500000.0000000001
23703 499999.9999999998
23704 500000.0000000001
23705 499999.9999999997
23706 500000.0000000002
23707 500000.0000000002
23708 499999.9999999999
23709 499999.9999999996
23710 500000.0000000002
23711 499999.9999999999
23712 499999.9999999999
23713 499999.9999999999
23714 499999.9999999997
23715 500000.0000000005
23716 500000.0000000002
23717 499999.9999999995
23718 500000.0000000001
23719 499999.9999999998
23720 499999.9999999998
23721 500000.0000000002
23722 500000
23723 499999.9999999999
23724 500000.0000000001
23725 499999.9999999998
23726 499999.9999999998
23727 499999.9999999995
23728 499999.9999999999
23729 500000.0000000001
23730 499999.9999999999
23731 500000.0000000003
23732 499999.9999999998
23733 499999.9999999999
23734 500000.0000000003
23735 499999.9999999998
23736 500000
23737 499999.9999999998
23738 499999.9999999999
23739 499999.9999999999
23740 499999.9999999998
23741 500000.0000000003
23742 500000
23743 500000.0000000001
23744 500000.0000000003
23745 500000.0000000002
23746 500000.0000000004
23747 499999.9999999997
23748 499999.9999999999
23749 500000.0000000001
23750 500000.0000000002
23751 500000
23752 500000.0000000001
23753 500000.0000000001
23754 500000.0000000001
23755 499999.9999999998
23756 500000.0000000002
23757 500000.0000000001
23758 500000
23759 500000
23760 499999.9999999999
23761 500000.0000000001
23762 499999.9999999999
23763 500000.0000000005
23764 500000.0000000004
23765 500000
23766 500000.0000000001
23767 499999.9999999998
23768 500000.0000000002
23769 499999.9999999997
23770 500000.0000000001
23771 499999.9999999997
23772 499999.9999999999
23773 500000
23774 500000.0000000002
23775 499999.9999999999
23776 499999.9999999999
23777 500000.0000000001
23778 499999.9999999997
23779 500000.0000000003
23780 499999.9999999999
23781 500000.0000000001
23782 500000
23783 500000.0000000003
23784 500000.0000000001
23785 500000.0000000005
23786 500000.0000000002
23787 500000.0000000003
23788 500000.0000000006
23789 499999.9999999998
23790 499999.9999999994
23791 500000
23792 499999.9999999998
23793 500000.0000000001
23794 499999.9999999998
23795 499999.9999999999
23796 499999.9999999999
23797 500000.0000000001
23798 500000.0000000003
23799 500000.0000000002
23800 499999.9999999999
23801 500000.0000000001
23802 500000.0000000001
23803 500000.0000000002
23804 500000.0000000002
23805 499999.9999999999
23806 500000.0000000002
23807 500000.0000000002
23808 499999.9999999997
23809 499999.9999999999
23810 500000
23811 500000.0000000003
23812 500000.0000000003
23813 499999.9999999999
23814 499999.9999999999
23815 499999.9999999999
23816 500000.0000000002
23817 500000.0000000002
23818 500000.0000000005
23819 500000
23820 500000.0000000004
23821 499999.9999999998
23822 500000.0000000002
23823 499999.9999999998
23824 500000
23825 500000
23826 500000.0000000004
23827 499999.9999999998
23828 499999.9999999999
23829 499999.9999999998
23830 500000
23831 500000.0000000001
23832 500000.0000000001
23833 499999.9999999998
23834 499999.9999999997
23835 500000
23836 499999.9999999996
23837 500000.0000000001
23838 500000.0000000003
23839 499999.9999999998
23840 499999.9999999999
23841 499999.9999999995
23842 500000.0000000003
23843 499999.9999999995
23844 500000.0000000002
23845 500000
23846 499999.9999999997
23847 499999.9999999998
23848 499999.9999999995
23849 500000.0000000003
23850 500000
23851 500000.0000000005
23852 500000.0000000003
23853 500000.0000000001
23854 499999.9999999998
23855 499999.9999999999
23856 499999.9999999996
23857 499999.9999999999
23858 500000.0000000002
23859 500000
23860 500000.0000000001
23861 500000.0000000001
23862 500000.0000000002
23863 499999.9999999997
23864 500000.0000000005
23865 499999.9999999998
23866 499999.9999999999
23867 499999.9999999999
23868 500000.0000000003
23869 500000.0000000003
23870 500000
23871 499999.9999999998
23872 500000.0000000003
23873 500000.0000000003
23874 499999.9999999999
23875 500000.0000000001
23876 500000
23877 500000
23878 499999.9999999999
23879 500000.0000000002
23880 500000.0000000001
23881 499999.9999999997
23882 499999.9999999999
23883 499999.9999999998
23884 500000.0000000001
23885 499999.9999999999
23886 500000.0000000003
23887 500000.0000000003
23888 500000.0000000005
23889 499999.9999999998
23890 500000.0000000004
23891 500000.0000000001
23892 500000
23893 499999.9999999998
23894 499999.9999999998
23895 500000
23896 499999.9999999995
23897 500000.0000000001
23898 500000.0000000002
23899 500000.0000000005
23900 500000.0000000002
23901 500000.0000000002
23902 500000.0000000001
23903 499999.9999999998
23904 499999.9999999998
23905 500000.0000000001
23906 500000
23907 500000.0000000003
23908 500000.0000000003
23909 500000.0000000001
23910 500000.0000000003
23911 499999.9999999999
23912 499999.9999999998
23913 500000.0000000002
23914 499999.9999999999
23915 499999.9999999997
23916 500000.0000000003
23917 499999.9999999998
23918 499999.9999999997
23919 499999.9999999998
23920 499999.9999999998
23921 499999.9999999999
23922 500000.0000000002
23923 500000.0000000002
23924 500000.0000000003
23925 500000
23926 500000.0000000003
23927 500000.0000000001
23928 500000.0000000001
23929 500000.0000000005
23930 499999.9999999999
23931 500000.0000000002
23932 499999.9999999997
23933 500000.0000000002
23934 500000.0000000002
23935 499999.9999999998
23936 499999.9999999998
23937 499999.9999999999
23938 500000.0000000001
23939 500000
23940 499999.9999999997
23941 500000.0000000001
23942 500000.0000000001
23943 500000.0000000001
23944 499999.9999999998
23945 500000.0000000002
23946 500000.0000000001
23947 499999.9999999998
23948 499999.9999999997
23949 500000
23950 500000.0000000001
23951 499999.9999999999
23952 499999.9999999998
23953 500000.0000000004
23954 500000.0000000005
23955 500000.0000000001
23956 499999.9999999999
23957 499999.9999999999
23958 499999.9999999999
23959 500000.0000000001
23960 499999.9999999995
23961 499999.9999999999
23962 500000.0000000002
23963 499999.9999999998
23964 500000
23965 500000
23966 499999.9999999997
23967 500000.0000000005
23968 500000.0000000001
23969 500000.0000000002
23970 499999.9999999998
23971 500000.0000000002
23972 500000.0000000002
23973 500000.0000000002
23974 499999.9999999999
23975 500000.0000000003
23976 500000.0000000002
23977 499999.9999999999
23978 499999.9999999996
23979 500000.0000000001
23980 500000.0000000002
23981 499999.9999999998
23982 499999.9999999999
23983 499999.9999999999
23984 500000.0000000001
23985 499999.9999999999
23986 499999.9999999999
23987 500000.0000000002
23988 499999.9999999993
23989 500000
23990 499999.9999999999
23991 500000.0000000001
23992 500000.0000000005
23993 499999.9999999999
23994 500000.0000000003
23995 500000.0000000003
23996 499999.9999999998
23997 499999.9999999998
23998 499999.9999999999
23999 499999.9999999998
24000 499999.9999999999
24001 499999.9999999999
24002 500000.0000000005
24003 500000.0000000002
24004 499999.9999999999
24005 499999.9999999999
24006 500000.0000000001
24007 499999.9999999997
24008 499999.9999999999
24009 500000.0000000006
24010 500000.0000000002
24011 500000.0000000001
24012 499999.9999999998
24013 499999.9999999998
24014 500000
24015 499999.9999999997
24016 499999.9999999998
24017 500000.0000000002
24018 499999.9999999999
24019 500000
24020 500000.0000000002
24021 499999.9999999998
24022 500000.0000000007
24023 500000.0000000001
24024 499999.9999999999
24025 499999.9999999997
24026 499999.9999999999
24027 499999.9999999998
24028 499999.9999999999
24029 499999.9999999998
24030 499999.9999999998
24031 499999.9999999999
24032 499999.9999999999
24033 499999.9999999998
24034 500000.0000000003
24035 499999.9999999997
24036 499999.9999999999
24037 500000.0000000001
24038 500000.0000000001
24039 499999.9999999999
24040 500000.0000000002
24041 499999.9999999997
24042 500000
24043 500000.0000000002
24044 500000.0000000001
24045 500000.0000000001
24046 500000.0000000001
24047 500000.0000000001
24048 500000
24049 499999.9999999999
24050 500000.0000000002
24051 499999.9999999999
24052 500000.0000000002
24053 499999.9999999999
24054 499999.9999999999
24055 499999.9999999999
24056 499999.9999999997
24057 499999.9999999999
24058 499999.9999999999
24059 500000.0000000001
24060 499999.9999999997
24061 500000.0000000003
24062 500000.0000000002
24063 500000.0000000002
24064 499999.9999999999
24065 500000.0000000002
24066 499999.9999999999
24067 500000.0000000004
24068 500000.0000000003
24069 499999.9999999997
24070 500000.0000000005
24071 500000.0000000005
24072 500000.0000000001
24073 500000.0000000003
24074 500000.0000000001
24075 499999.9999999993
24076 499999.9999999999
24077 500000.0000000002
24078 499999.9999999998
24079 499999.9999999998
24080 500000.0000000002
24081 499999.9999999998
24082 500000.0000000004
24083 499999.9999999999
24084 500000.0000000004
24085 500000.0000000001
24086 500000.0000000001
24087 499999.9999999997
24088 500000
24089 500000.0000000002
24090 499999.9999999999
24091 500000.0000000001
24092 499999.9999999998
24093 499999.9999999999
24094 499999.9999999998
24095 500000
24096 500000.0000000002
24097 499999.9999999999
24098 500000.0000000003
24099 500000.0000000001
24100 500000.0000000001
24101 499999.9999999999
24102 500000.0000000002
24103 500000.0000000001
24104 499999.9999999999
24105 499999.9999999997
24106 500000.0000000001
24107 500000.0000000001
24108 500000.0000000005
24109 499999.9999999999
24110 500000.0000000002
24111 499999.9999999995
24112 500000.0000000002
24113 500000
24114 500000.0000000001
24115 499999.9999999999
24116 500000.0000000003
24117 500000
24118 499999.9999999998
24119 499999.9999999997
24120 499999.9999999999
24121 500000
24122 499999.9999999996
24123 500000.0000000001
24124 500000.0000000001
24125 500000.0000000002
24126 500000.0000000002
24127 499999.9999999999
24128 499999.9999999999
24129 499999.9999999998
24130 499999.9999999997
24131 500000.0000000002
24132 499999.9999999998
24133 500000.0000000001
24134 499999.9999999997
24135 500000.0000000001
24136 500000.0000000002
24137 500000.0000000005
24138 500000.0000000001
24139 500000
24140 500000.0000000001
24141 500000.0000000002
24142 500000
24143 500000.0000000001
24144 500000
24145 500000.0000000001
24146 500000.0000000005
24147 500000.0000000003
24148 499999.9999999995
24149 500000.0000000003
24150 500000
24151 499999.9999999999
24152 500000.0000000001
24153 500000.0000000002
24154 500000.0000000001
24155 500000.0000000001
24156 500000.0000000001
24157 499999.9999999997
24158 500000.0000000002
24159 499999.9999999999
24160 499999.9999999997
24161 499999.9999999998
24162 499999.9999999998
24163 500000.0000000001
24164 500000
24165 499999.9999999998
24166 499999.9999999998
24167 500000.0000000001
24168 500000.0000000001
24169 500000.0000000001
24170 500000.0000000004
24171 500000
24172 499999.9999999999
24173 499999.9999999996
24174 499999.9999999997
24175 500000.0000000003
24176 500000
24177 500000.0000000005
24178 499999.9999999995
24179 499999.9999999998
24180 500000.0000000001
24181 499999.9999999999
24182 500000.0000000003
24183 500000
24184 500000.0000000003
24185 500000.0000000001
24186 499999.9999999998
24187 499999.9999999998
24188 500000.0000000001
24189 500000
24190 499999.9999999998
24191 500000.0000000003
24192 499999.9999999997
24193 499999.9999999994
24194 500000.0000000001
24195 499999.9999999999
24196 500000.0000000003
24197 500000.0000000005
24198 500000.0000000001
24199 500000.0000000001
